hotel_reference_id,hotel_country,hotel_city,hotel_state_province,hotel_category,hotel_class
-4022326525024774120,THAILAND,PHUKET,,Hotel,3.0
-1394506830728658186,PHILIPPINES,BORACAY,,Hotel,3.0
-4194958198575912029,PHILIPPINES,SAN FERNANDO,LA UNION,,
-8854475954006697741,THAILAND,HAT YAI,,,
-2821881818211136392,PHILIPPINES,BACOLOD,NEGROS OCCIDENTAL,Hotel,3.0
-8359004500728139255,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
8825157470425779131,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.5
179390995825056811,THAILAND,CHIANG MAI,CHIANG MAI,,
1292801116305836753,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
8329996510524576593,PHILIPPINES,LEGAZPI,,Hotel,2.0
2050468714153495781,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
6502256034559607531,PHILIPPINES,EL NIDO,PALAWAN,Hotel,3.0
8748155055657139055,PHILIPPINES,APARRI,CAGAYAN,Hotel,2.0
-8212288520277415779,THAILAND,KRABI-AO NANG,,Hotel,3.0
-5074418527133556276,PHILIPPINES,BORACAY,,Hotel,4.0
498704667411204497,PHILIPPINES,MANILA,,Hotel,3.0
605104235072804873,THAILAND,UDON THANI,,Hotel,3.0
-3191324643868969531,THAILAND,RAYONG,RAYONG,,
-5522753762456244508,THAILAND,CHIANG MAI,,Hotel,4.0
7103005858877002874,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
7137337631606879556,PHILIPPINES,TACLOBAN,,Hotel,3.0
-3074297712438297967,PHILIPPINES,MANILA,,Hotel,4.0
4205912545790681342,THAILAND,MAE CHAN,CHIANG RAI,Hotel,5.0
-93586904376181640,PHILIPPINES,TACLOBAN,,Hotel,3.0
-8842128605928279095,THAILAND,HAT YAI,SONGKHLA,Hotel,2.0
3712455347057944327,THAILAND,PHUKET,PHUKET,Hotel,4.0
-5646405027241372974,PHILIPPINES,PASAY,MANILA,Hotel,5.0
-3414983177129831357,PHILIPPINES,"OSLOB,CEBU",,Hotel,2.5
8023785014880981975,THAILAND,HAT YAI,SONGKHLA,Hotel,3.5
-1348849046372025284,THAILAND,KRABI,KRABI PROVINCE,Hotel,3.0
-6074599164708081794,PHILIPPINES,ILOILO,ILOILO,,
-7093960627462048554,PHILIPPINES,MANILA,,Hotel,3.0
7565184787686799673,THAILAND,CHIANG MAI,,Hotel,4.0
-499874122595473005,THAILAND,PATONG,,Hotel,4.0
4036611113475448734,THAILAND,NONG KHAI,,Hotel,3.0
-4876536057315576657,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,2.5
-4826055073963837203,THAILAND,HAT YAI,SONGKHLA,Hotel,2.5
8241477004929798032,THAILAND,BANGKOK,,Hotel,3.5
-4464883890563580594,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
5018989407086274573,THAILAND,UDON THANI,,,
-8837106249706912165,THAILAND,PATONG,PHUKET,Hotel,4.0
-8038789972550629333,PHILIPPINES,MANILA,MANILA,Hotel,3.5
-6360605243382067158,THAILAND,CHIANG MAI,,Hotel,3.0
2116836121399124676,PHILIPPINES,TACLOBAN,LEYTE,Hotel,3.5
5839229105287557671,PHILIPPINES,MAKATI CITY,,Hotel,4.0
8511184428656464838,THAILAND,HAT YAI,SONGKHLA,Hotel,2.0
7738546944173983219,PHILIPPINES,CALOOCAN,MANILA,Hotel,2.0
6735321892034989607,THAILAND,BANGKOK,,Hotel,3.0
-204401085543248258,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
-7005587397372926729,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.5
-3916059154761769522,PHILIPPINES,CEBU,,Hotel,3.0
-6925055106137748078,THAILAND,HAT YAI,SONGKHLA,Hotel,2.5
-3351147244569305606,PHILIPPINES,MANILA,METRO MANILA,Hotel,3.0
-2596151409690075147,THAILAND,BANGKOK,,Hotel,3.5
1735468630470011077,PHILIPPINES,ILOILO,ILOILO,Hotel,3.0
8302910371348997096,THAILAND,BANGKOK,,Hotel,4.0
2677192243078337754,THAILAND,HAT YAI,,Hotel,3.0
973769119802426416,THAILAND,BANGKOK,BANGKOK,,
-3326569127579668912,THAILAND,KO PHI PHI,KRABI,Hotel,3.5
-5038648029066181497,PHILIPPINES,MANILA,NATIONAL CAPITAL REGION,Hotel,3.0
-6977962503163250477,THAILAND,PATONG,PHUKET,Hotel,4.0
485604535787990075,PHILIPPINES,MUNTINLUPA,MANILA,Hotel,3.0
1273746302713923960,THAILAND,PHUKET,,Hotel,5.0
4683699543394968634,PHILIPPINES,CEBU,,Hotel,3.0
-8669084204006920562,PHILIPPINES,PASIG,MANILA,Hotel,4.0
8994330181395429665,PHILIPPINES,EL NIDO,PALAWAN,,
-7578785095846448765,THAILAND,PATTAYA,CHONBURI,Hotel,4.5
9047107189361001760,THAILAND,PHATTHALUNG,PHATTHALUNG,Hotel,2.5
-4615441547778988875,PHILIPPINES,DAVAO,DAVAO DEL SUR,Hotel,3.0
-4486186245298948412,THAILAND,PHUKET,,Hotel,4.0
5635915412233786113,PHILIPPINES,BORACAY,,Hotel,3.0
5171331881647670878,THAILAND,PATTAYA,CHONBURI,,
-5902545953323671932,PHILIPPINES,BORACAY,,Hotel,4.0
4493381170797633277,PHILIPPINES,PASAY,MANILA,,
7688687690404165053,THAILAND,PHUKET,PHUKET,Hotel,3.0
-3737401998537446109,THAILAND,PATTAYA,CHON BURI,Hotel,3.0
7234446366620509054,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
562736733406320072,THAILAND,PHUKET,,Hotel,5.0
3873475073968541301,THAILAND,PAK CHONG,NAKHON RATCHASIMA,Hotel,4.5
-2084713610663384614,THAILAND,PATONG,PHUKET,Hotel,5.0
-830219375091007444,PHILIPPINES,MANILA,,Hotel,3.0
4295009151863781322,THAILAND,BURIRAM,BURI RAM,Hotel,4.0
1216498680760009972,THAILAND,BANGKOK,,Hotel,3.0
-4329933764769360904,THAILAND,PHANG NGA,,,
2711007037361725844,PHILIPPINES,QUEZON CITY,NCR,Hotel,2.5
479949888378330579,PHILIPPINES,MANILA,,Hotel,3.0
9118364265662081072,THAILAND,NAKHON SI THAMMARAT,,Hotel,2.0
7584548593023495004,PHILIPPINES,BORACAY,,Hotel,5.0
5743975837484799021,THAILAND,CHIANG MAI,CHIANG MAI,,
-4207270213212345481,THAILAND,NAKHON RATCHASIMA,,Hotel,4.0
-6165141315662116516,THAILAND,CHA-AM,PHETCHABURI,Hotel,2.0
8355074278115437515,THAILAND,UDON THANI,UDON THANI,Hotel,2.5
-1104881719512441610,PHILIPPINES,ROXAS CITY,CAPIZ,Hotel,3.0
8259960846325336572,THAILAND,BANGKOK,,Hotel,3.0
7323417600662515667,THAILAND,MAI KHAO,PHUKET,Hotel,4.0
-9006469423677932405,PHILIPPINES,MANILA,,Hotel,3.5
2891322229926250083,THAILAND,THA MUANG,KANCHANABURI,Hotel,4.0
-6490933687515894751,THAILAND,KRABI,,Hotel,5.0
-58447376020660038,THAILAND,CHIANG MAI,CHIANG MAI,,
-2802644497664588187,THAILAND,KO PHA-NGAN,SURATTHANI,Hotel,2.5
4836060920967204398,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
-7015903625792512288,THAILAND,BANGKOK,BANGKOK,,
-6354309906933381886,THAILAND,SAKON NAKHON,,Hotel,3.5
-7671947488025675262,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
6827134580584871592,THAILAND,BANGKOK,,Hotel,5.0
-1143328985688891483,THAILAND,PATTAYA,,,
5769370976677830259,THAILAND,BANG SAO THONG,SAMUT PRAKAN,Hotel,2.5
2777935894209606256,PHILIPPINES,PASAY,MANILA,Hotel,5.0
9157368580518503084,THAILAND,BUNG KHONG LONG,BUNG KAN,Hotel,3.0
-3815107371646594639,THAILAND,BANGKOK,,Hotel,3.5
1245266171344083225,PHILIPPINES,MANILA,,Hotel,3.0
8771995174194741313,THAILAND,CHIANG KHAN,LOEI,,
-4772443568822020364,THAILAND,KOH SAMUI,SURAT THANI,Hotel,3.0
9130302399926029496,THAILAND,CHIANG MAI,,Hotel,3.0
5172724424514255828,THAILAND,NONTHABURI,,,
8322653029004442909,THAILAND,PATTAYA,CHON BURI,Hotel,4.0
7435688873695313137,THAILAND,BANGKOK,,Hotel,4.0
3287398034616107220,THAILAND,BANGKOK,BANGKOK,,
7881456164891611509,PHILIPPINES,DAVAO CITY,,Hotel,4.0
8730269488533133221,THAILAND,HAT YAI,,Hotel,3.5
-6176462106550258317,PHILIPPINES,MANILA,METRO MANILA,Hotel,2.0
-2672085220105484460,PHILIPPINES,KALIBO,AKLAN,Hotel,2.0
5387285655406210630,PHILIPPINES,PASAY,MANILA,,
-4554172311226817757,THAILAND,MUEANG LOEI,LOEI,Hotel,3.0
-1452919571816092753,PHILIPPINES,BORACAY,,Hotel,2.0
3030807190196362819,PHILIPPINES,BORACAY ISLAND,,Hotel,2.5
-1979539173083517379,THAILAND,PHUKET,PHUKET,,
4097248473899831903,THAILAND,NAKHON SAWAN,,Hotel,4.0
5097543881383712898,THAILAND,PHUKET,,Hotel,2.5
-4978393973408209878,THAILAND,PRACHUAB KHIRI KHAN,,Hotel,4.5
-1223318984459216550,PHILIPPINES,DAVAO CITY,,Hotel,4.0
3500920020959686516,PHILIPPINES,CADIZ CITY,NEGROS OCCIDENTAL,Hotel,3.0
1632550985243185081,PHILIPPINES,MANILA,METRO MANILA,,
-4134341115412409700,THAILAND,KOH TAO,,,
-6277716298659976093,THAILAND,PHUKET,PHUKET,Hotel,3.0
1048327643267758814,PHILIPPINES,DAVAO CITY,DAVAO DEL SUR,Hotel,
-2206766785737572315,THAILAND,CHIANG MAI,,Hotel,4.0
-9089862855793859830,THAILAND,CHA-AM,PHETCHABURI,Hotel,2.0
4096705829144891376,PHILIPPINES,LAPU-LAPU,CEBU,Hotel,3.0
-4744842931981352362,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-2783173294902227195,PHILIPPINES,SANTA FE,,Hotel,3.0
-1536484252053177831,PHILIPPINES,CEBU,,Hotel,1.0
-5956389035294801969,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
49479978912011996,PHILIPPINES,BACOLOD,,Hotel,4.0
5014833161432398677,THAILAND,KRABI,,Hotel,4.0
565531715595170715,PHILIPPINES,PASIG,MANILA,Hotel,3.0
-8327610811768172646,PHILIPPINES,CEBU,CEBU,,
4205809106484441716,THAILAND,PHUKET,PHUKET,Hotel,5.0
325086264859521928,THAILAND,PHITSANULOK,PHITSANULOK,Hotel,3.0
-1342942778415370679,PHILIPPINES,CEBU,,Hotel,3.0
8943348206584859945,PHILIPPINES,MANILA,,Hotel,3.0
6739592003742478575,PHILIPPINES,MAKATI,,Hotel,3.0
2646057515437057529,PHILIPPINES,CORON,PALAWAN,Hotel,2.5
2788999062258093915,THAILAND,MAI KHAO,PHUKET,Hotel,3.0
-7823075725032359158,PHILIPPINES,PUERTO GALERA,ORIENTAL MINDORO,Hotel,2.5
-3390828458144132431,THAILAND,HAT YAI,,Hotel,3.0
512649417587739132,PHILIPPINES,BORACAY,,Hotel,5.0
-1931946560142139380,THAILAND,BANGKOK,THAILAND,Hotel,3.0
-8500566631069996871,PHILIPPINES,MANILA,,Hotel,3.0
7492240694761073624,THAILAND,LAMPHUN,LAMPHUN,Hotel,3.0
4919670545168299616,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
1598398432403935697,PHILIPPINES,MANILA,,Hotel,3.0
4175406139481420038,THAILAND,SA KHU,PHUKET,Hotel,4.0
-6725885926980721615,THAILAND,UDON THANI,UDON THANI,Hotel,3.0
-6506612587978485442,PHILIPPINES,MANILA,,,
5515396667295584044,PHILIPPINES,OLONGAPO,OLONGAPO CITY,Hotel,3.5
-8612388446247550961,THAILAND,PATHUM THANI,PATHUM THANI,Hotel,
8882318652367928794,THAILAND,PATTAYA,CHON BURI,Hotel,3.0
-444636800172548017,THAILAND,BANGKOK,BANGKOK,,
-5497842588577129833,THAILAND,BANGKOK,,,
-8480412051125029723,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,2.5
-4671526409262342871,THAILAND,UDON THANI,UDON THANI,Hotel,3.0
-7463356104412778597,THAILAND,HUA HIN / CHA-AM,PRACHUAP KHIRI KHAN,,
-4097401143793624376,THAILAND,PHUKET,PHUKET,Hotel,5.0
-3004533803495104985,PHILIPPINES,CEBU,CEBU,Hotel,3.0
6756569008916359318,PHILIPPINES,CEBU,CEBU,Hotel,3.0
-143528589629217240,PHILIPPINES,MANILA,,Hotel,3.5
8956506567331047059,THAILAND,PATTAYA,CHONBURI,,
-7840258490167087833,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
2959593256445498305,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-8471549193993960393,THAILAND,KRABI,KRABI,Hotel,3.0
1181928104833128530,PHILIPPINES,MANILA,,Hotel,3.0
-695668862853160114,THAILAND,UDON THANI,UDON THANI,Hotel,4.0
-2368151577799083231,THAILAND,BANGKOK,BANGKOK,,
268083916457504315,THAILAND,SONGKHLA,,,
3476856277461824434,THAILAND,KHON KAEN,KHON KAEN,Hotel,3.0
6661479735336560518,PHILIPPINES,MANILA,,Hotel,3.5
-2292839329259508633,THAILAND,BANGKOK,,Hotel,4.0
5406482442901910952,THAILAND,CHIANG RAI,,Hotel,3.5
1137903212701763421,THAILAND,KHON KAEN,,,
-5482805588420133814,PHILIPPINES,ZAMBOANGA,,Hotel,3.0
3804477477314474833,THAILAND,NAN,THAILAND,Hotel,2.5
9030500203328703039,PHILIPPINES,MANILA,,,
4259566986811847147,THAILAND,KO PHA-NGAN,SURAT THANI,Hotel,
4423000563554776173,PHILIPPINES,MANILA,NCR,Hotel,2.5
8858394639180668203,THAILAND,PHUKET,,Hotel,4.5
-2543419812269702702,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
4797747581104023508,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-7491232366505708892,THAILAND,PHUKET,PHUKET,,
-3236906874978612045,THAILAND,NAKHON RATCHASIMA,NAKHON RATCHASIMA,Hotel,4.0
-6125135622936462794,THAILAND,BANGKOK,,Hotel,2.0
94300161294315981,THAILAND,PATONG,PHUKET,Hotel,3.5
4945997511831610728,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
4251111799093170693,PHILIPPINES,MANILA,,Hotel,3.5
1170450927253654844,THAILAND,PATTAYA,CHONBURI,Hotel,3.5
-1181330853840253975,PHILIPPINES,BACOLOD,NEGROS OCCIDENTAL,Hotel,4.0
-2499899897283265635,THAILAND,SADAO,,Hotel,2.5
6451567209515778021,PHILIPPINES,MAKATI,NCR,Hotel,2.5
2008494130155000346,THAILAND,BANGKOK,BANGKOK,Hotel,2.5
-623787661148082895,THAILAND,CHALONG,PHUKET,Hotel,3.5
-5839557217515297771,THAILAND,RAWAI,,,
7965260769353333703,PHILIPPINES,BORACAY,,Hotel,3.0
2995884503469137890,THAILAND,SI RACHA,CHONBURI,Hotel,3.0
-33641331623212673,PHILIPPINES,PASAY,,,
8001522093483721997,PHILIPPINES,CEBU,,Hotel,3.0
-4717140796805835585,PHILIPPINES,CAGAYAN DE ORO,,Hotel,3.5
-1973095055330855363,PHILIPPINES,CEBU,,,
-6500450011263236958,THAILAND,NAKHON PHANOM,NAKHON PHANOM,,
8835466528446045489,PHILIPPINES,MANILA,,Hotel,3.0
904211584359870150,PHILIPPINES,PALAWAN,PALAWAN,Hotel,2.0
-2734770725078929277,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-3661707192177090313,PHILIPPINES,CEBU,,Hotel,3.5
-6306423186812597178,THAILAND,BANGKOK,,Hotel,2.0
-1493058571231018387,THAILAND,PAK CHONG,,Hotel,3.0
6417056168829955551,THAILAND,CHIANGKHAN,LOEI,,
-5884818529877415689,THAILAND,BANGKOK DON MUANG AIRPORT,,Hotel,3.0
-834370291719793315,THAILAND,PATTAYA,CHON BURI,Hotel,4.0
-7198380603486034200,THAILAND,RANONG,,Hotel,3.0
5003311911333195859,THAILAND,BANGKOK,,Hotel,2.5
2892875817249071747,PHILIPPINES,TACLOBAN,LEYTE,Hotel,3.5
295339423768788229,PHILIPPINES,BORACAY,,Hotel,4.0
-8415570001165209608,THAILAND,KO CHANG,TRAT,Hotel,3.0
-4273690680566191547,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
271865577971987530,PHILIPPINES,CEBU,CENTRAL VISAYAS,Hotel,2.0
4360209385922231115,PHILIPPINES,MANILA,METRO MANILA,Hotel,2.0
2185768559143577596,THAILAND,PHITSANULOK,PHITSANULOK,Hotel,2.0
-1042029623805644727,THAILAND,CHIANG MAI,CHIANG MAI PROVINCE,Hotel,3.5
-5648944571435877084,PHILIPPINES,BORACAY ISLAND,AKLAN,,
1521651036443923884,PHILIPPINES,QUEZON CITY,MANILA,Hotel,3.0
-8973446837754508605,THAILAND,PATTAYA,CHON BURI,Hotel,4.0
-9042814672547821062,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-5089570952079084532,THAILAND,UBON RATCHATHANI,,Hotel,3.0
8239725239562995426,PHILIPPINES,MANILA,,Hotel,5.0
-8838872348197873752,THAILAND,PHUKET,,Hotel,4.0
634278915565068627,THAILAND,BANGKOK,BANGKOK,,
-977716337868206027,THAILAND,BANGKOK,BANGKOK,,
-6517151820549787992,THAILAND,CHIANG MAI,CHIANG MAI,,
-4563267066888767900,THAILAND,BANGKOK,,Hotel,4.0
8853799722215159191,THAILAND,CHOENG THALE,PHUKET,Hotel,5.0
-6911795627567500983,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
-3769356682529866287,PHILIPPINES,MANILA,,Hotel,4.0
308285979149994036,PHILIPPINES,CEBU,,Hotel,4.0
-5464394955369590175,THAILAND,UDON THANI,UDON THANI,,
47296919683376579,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-4116141537991802545,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-3041551300065913758,PHILIPPINES,OLONGAPO,ZAMBALES,,
195397038594415556,THAILAND,KRABI,,Hotel,5.0
-3989881939079139410,THAILAND,TAKUA PA,PHANG NGA,Hotel,5.0
-5030630003071336684,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
739673765174419630,THAILAND,NAKHON PATHOM,NAKHON PATHOM,Hotel,2.0
-3854681620541864099,THAILAND,KAMALA,PHUKET,,
6940535654524970322,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.0
5239747034570256516,PHILIPPINES,MANILA,MANILA,Hotel,2.0
-4023926585039452978,THAILAND,CHIANG MAI,CHIANG MAI,,
4551217805911694446,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-7645875963154069303,THAILAND,BANGKOK,,Hotel,3.0
2107111327808175399,THAILAND,RAYONG,RAYONG,,
8601651613277113617,THAILAND,KOH SAMUI,SURAT THANI,,
-7583644478759181354,THAILAND,PHATTHALUNG,,Hotel,4.0
-3105365571389962407,THAILAND,BANGKOK,,,
4969084711588446718,THAILAND,PATONG,PHUKET,Hotel,4.0
8777632373726680021,PHILIPPINES,SANTA FE,CEBU,Hotel,3.0
-5568847854785475472,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
4742161023545189,THAILAND,BANGKOK,,Hotel,4.0
-1060718426559790083,PHILIPPINES,MANILA,,Hotel,3.0
6326514230132339038,THAILAND,KHON KAEN,KHON KAEN,Hotel,3.0
-4193235686432220548,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
956403474401058442,THAILAND,PATTAYA,,Hotel,2.5
-3308896086322823732,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
6021127407198244344,THAILAND,SADAO,SONGKHLA,Hotel,3.5
6768963004435698422,THAILAND,HUA HIN,PRACHUAP KHIRI KHAN,Hotel,3.0
3155999802385016336,THAILAND,AYUTTHAYA,,Hotel,2.0
-6105027482828091843,THAILAND,KRABI,,Hotel,4.0
-1712249274112964046,THAILAND,HAT YAI,SONGKHLA,Hotel,3.5
-6436371913420010982,PHILIPPINES,MUNTINLUPA,MANILA,Hotel,4.0
8856499460047227064,THAILAND,BANGKOK,BANGKOK,Hotel,2.0
-6415528815338981396,THAILAND,HAT YAI,SONGKHLA,Hotel,3.5
4902238938166458086,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
7420301395813960153,THAILAND,CHIANG MAI,CHIANGMAI,Hotel,3.0
-6077270947764608367,PHILIPPINES,TAGUM,DAVAO REGION,Hotel,3.0
-5438271450102920255,PHILIPPINES,BIÑAN CITY,LAGUNA,,
-5374104487241723147,THAILAND,KO PHI PHI,KRABI,Hotel,5.0
3801548762558762480,PHILIPPINES,BORACAY ISLAND,AKLAN,,
2550641163353381940,THAILAND,BANGKOK,,,
2906962293688050681,THAILAND,PHUKET,,Hotel,4.0
2092268038080727553,PHILIPPINES,BORACAY ISLAND,AKLAN,Hotel,3.0
4662406661731152809,THAILAND,KRABI,KRABI,Hotel,3.0
-7530141292774384293,THAILAND,RAYONG,,,
6518554927178033377,THAILAND,BANGKOK,BANGKOK,,
5407459592346936735,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.5
9190253646921669760,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
-7311144787081288887,PHILIPPINES,MANILA,,Hotel,3.5
8794930813380379331,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-4143355592791426686,THAILAND,CHONBURI,,Hotel,3.5
-8883596225985787591,PHILIPPINES,MANILA,METRO MANILA,Hotel,3.0
-4876630572700577388,THAILAND,PATTAYA,CHONBURI,,
8653077750675297238,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-3193885791217893895,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
6533856707704628241,THAILAND,UBON RATCHATHANI,UBON RATCHATHANI,Hotel,3.0
913218683821669418,PHILIPPINES,QUEZON CITY,,,
-3315575100110789610,PHILIPPINES,QUEZON CITY,,Hotel,3.0
5444782888631874970,THAILAND,BANGKOK,THAILAND,Hotel,2.5
-956721454327328169,THAILAND,KHON KAEN,KHON KAEN,Hotel,4.0
7615844167734069174,PHILIPPINES,BORACAY ISLAND,AKLAN,,
-3499188286759954951,PHILIPPINES,PUERTO PRINCESA,PALAWAN,Hotel,3.0
-7226075463009323617,PHILIPPINES,BORACAY,,Hotel,4.0
-5444769646495933207,THAILAND,HAT YAI,,Hotel,3.5
-2563763214229902921,PHILIPPINES,QUEZON CITY,,Hotel,3.0
-7162015606600967952,PHILIPPINES,CEBU,,Hotel,2.5
-2938687154005128877,THAILAND,BANGKOK,THAILAND,Hotel,2.5
5450028894178681101,THAILAND,CHONBURI,,Hotel,4.0
6153912090725378952,PHILIPPINES,ILOILO,ILOILO,Hotel,3.0
-5601709058943635139,PHILIPPINES,PUERTO PRINCESA,PALAWAN,Hotel,3.0
4742534819526180982,THAILAND,BANGKOK,,Hotel,3.5
3590904680344098640,PHILIPPINES,BAGUIO,,Hotel,3.0
-654744264609487654,THAILAND,CHIANG RAI,CHIANG RAI,Hotel,3.0
-2413142689419721694,THAILAND,NONG KHAI,,Hotel,3.0
-8921275781012050025,THAILAND,BANGKOK,,Hotel,4.0
5727177417116947624,THAILAND,PATTAYA,CHON BURI,Hotel,4.0
6665025533894420182,PHILIPPINES,ANGELES CITY,PAMPANGA,Hotel,3.0
-1196599783970158851,THAILAND,PRACHANTAKHAM,PRACHIN BURI,Hotel,3.0
6840315363104927560,PHILIPPINES,CEBU,CEBU,,
-5154381519475248600,THAILAND,CHIANG MAI,CHIANG MAI,,
8112825623421812423,PHILIPPINES,CEBU,,,
6893327227387804924,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-7900562219417922059,THAILAND,BANGKOK,BANGKOK,,
-203671555010090281,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
-601644697716274999,THAILAND,CHUMPHON,CHUMPHON,Hotel,3.0
536038393324628893,THAILAND,BANGKOK,,Hotel,4.0
-877579802624538149,THAILAND,KHON KAEN,KHON KAEN,,
-710043894660506103,THAILAND,KOH SAMUI,SURAT THANI,Hotel,4.0
1066077481689843853,THAILAND,BANGKOK,,Hotel,4.0
3215039126633146647,PHILIPPINES,MANILA,,Hotel,3.0
-1530403318310989801,THAILAND,BANGKOK,,Hotel,4.0
1395245586772072492,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
6571841838972894210,THAILAND,HAT YAI,SONGKHLA,Hotel,2.5
-2050868044249088196,THAILAND,KRABI,KRABI,,
4237542986291693440,THAILAND,UBON RATCHATHANI,UBON RATCHATHANI,Hotel,3.0
-5896503439876179577,PHILIPPINES,ILOILO,,Hotel,3.5
5687955531973664954,THAILAND,BANGKOK,,Hotel,3.0
634435559358939757,PHILIPPINES,CEBU,CEBU,Hotel,3.0
-6454690610665994393,THAILAND,CHANTHABURI,,Hotel,3.0
-6251806496748881458,PHILIPPINES,BORACAY,,Hotel,3.0
181408434857859243,THAILAND,PATTAYA,CHONBURI,,
3378440742347097779,THAILAND,BANGKOK,,,
6929066065617919172,THAILAND,PHUKET,,Hotel,4.5
-8296053294154574594,THAILAND,KRABI,,Hotel,4.0
-7162229743191442200,PHILIPPINES,CORON,PALAWAN,Hotel,3.0
2637809474140373591,THAILAND,BANGKOK,,Hotel,4.0
3440406594310769081,PHILIPPINES,CEBU,,Hotel,4.0
-6935840239484175160,PHILIPPINES,CEBU,,Hotel,2.5
-3224478677094182437,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
721595612600328345,THAILAND,PRACHINBURI,PRACHIN BURI,Hotel,4.0
-7545449438550552684,THAILAND,CHIANG RAI,CHIANG RAI,Hotel,3.0
-468965453235894759,PHILIPPINES,BORACAY,,Hotel,3.0
-2350611267515124381,THAILAND,BANGKOK,,Hotel,4.0
-985698627860841968,PHILIPPINES,PASAY,,,
3633842305529269531,PHILIPPINES,BORACAY,,Hotel,5.0
-4186629544148214691,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,2.5
-9079049354794775335,THAILAND,HAT YAI,SONGKHLA,Hotel,3.5
-324993764482029642,THAILAND,PATTAYA,CHON BURI,,
-5337046427222748801,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-2585256085017484866,PHILIPPINES,DAVAO,DAVAO,Hotel,4.0
-5572675859404821122,THAILAND,BANGKOK,,Hotel,4.0
1396524194065524245,PHILIPPINES,TAGAYTAY,CAVITE,Hotel,3.0
-1537073541227314670,THAILAND,SA KAEO,SA KAEO,Hotel,3.0
-4643285250746268178,THAILAND,BANGKOK,BANGKOK,,
5810239752599240777,THAILAND,KRABI,,Hotel,3.0
679538955892602046,THAILAND,BANGKOK,BANGKOK,Hotel,4.5
-6439325190934828861,THAILAND,CHONBURI,CHON BURI,,
8395825843165139422,THAILAND,BANGKOK,,Hotel,3.5
-7998830259505318521,THAILAND,PHUKET,PHUKET,Hotel,3.0
2431104539843263425,PHILIPPINES,KALIBO,AKLAN,Hotel,2.0
-8444620375815270327,PHILIPPINES,BORACAY,,Hotel,5.0
5157885368155877560,THAILAND,BANGKOK,BANGKOK,,
-8362338117946986862,THAILAND,PATONG,PHUKET,Hotel,5.0
6704313245991240357,THAILAND,BANGKOK,,Hotel,3.5
-4992070996078384681,PHILIPPINES,MANILA,,Hotel,3.0
9044490499677735788,PHILIPPINES,LAPU-LAPU,CEBU,Hotel,3.0
-9163103235021110222,PHILIPPINES,CEBU,CEBU,Hotel,
-8422897839340555113,THAILAND,MAE HONG SON,MAE HONG SON,Hotel,4.0
8442136259528016147,PHILIPPINES,MANILA,,Hotel,3.5
-7008962663927115462,PHILIPPINES,ILOILO,ILOILO,Hotel,2.5
5188416067537909531,THAILAND,PHATTHALUNG,PHATTHALUNG,Hotel,2.5
-3250048618269059829,THAILAND,BANGKOK,,Hotel,2.0
